KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
Portland OR,https://www.google.com/maps/place/New+Renaissance+Bookshop/data=!4m7!3m6!1s0x549509e542f535ab:0xd83ae745fd21c31f!8m2!3d45.5324365!4d-122.6984755!16s%2Fg%2F1tdn8ct2!19sChIJqzX1QuUJlVQRH8Mh_UXnOtg?authuser=0&hl=en&rclk=1,New Renaissance Bookshop,"1338 NW 23rd Ave, Portland, OR 97210",(503) 224-4929,newrenbooks.com,4.7,416,https://lh5.googleusercontent.com/p/AF1QipOYMWVlizp5DvRS8VwdLClymXu7beU7dqQg63lj=w408-h268-k-no
Portland OR,https://www.google.com/maps/place/Nob+Hill+Psychic/data=!4m7!3m6!1s0x549509f1255770a1:0xb8cc0108344e23e3!8m2!3d45.526774!4d-122.698392!16s%2Fg%2F1t_hypvx!19sChIJoXBXJfEJlVQR4yNONAgBzLg?authuser=0&hl=en&rclk=1,Nob Hill Psychic,"530 NW 23rd Ave #114, Portland, OR 97210",(971) 419-8508,nobhillpsychic.weebly.com,4.3,4,https://lh5.googleusercontent.com/p/AF1QipPhsJ635iANM62fqU-CTCbisO7fJfeGfHH88MEd=w425-h240-k-no
Portland OR,https://www.google.com/maps/place/Psychic+Reading+Workshop/data=!4m7!3m6!1s0x5495a1e4de1d79ef:0xb61f897e945e5770!8m2!3d45.5265303!4d-122.5532108!16s%2Fg%2F11fkqbkwvm!19sChIJ73kd3uShlVQRcFdelH6JH7Y?authuser=0&hl=en&rclk=1,Psychic Reading Workshop,"10631 NE Glisan St, Portland, OR 97220",(818) 261-4571,psychicreadingworkshop.com,5,9,https://lh5.googleusercontent.com/p/AF1QipPkplYWaKmkNDgFs7EDUgL4T48lfLYmHZdNhygO=w408-h296-k-no
Portland OR,https://www.google.com/maps/place/Sharon+Sananda+Kumara/data=!4m7!3m6!1s0x54950da932fe9507:0xcd604aa040313ea7!8m2!3d45.4855438!4d-122.7871905!16s%2Fg%2F11nms6yn6z!19sChIJB5X-MqkNlVQRpz4xQKBKYM0?authuser=0&hl=en&rclk=1,Sharon Sananda Kumara,"Plaza III Bldg, 10700 SW Beaverton Hillsdale Hwy Suite 560, Beaverton, OR 97005",(503) 701-7687,sharonsananda.com,5,33,https://lh5.googleusercontent.com/p/AF1QipN1ajKwJmb3eBJfnNNp5yRNooWeEVlhtOo2ic-5=w480-h240-k-no
Portland OR,https://www.google.com/maps/place/Psychic+Portland/data=!4m7!3m6!1s0x5495a10ba8b39451:0x1b8bab8cddb59c6d!8m2!3d45.5244859!4d-122.6369514!16s%2Fg%2F11k3wbv_5y!19sChIJUZSzqAuhlVQRbZy13Yyrixs?authuser=0&hl=en&rclk=1,Psychic Portland,"200-210 NE 28th Ave, Portland, OR 97232",(971) 265-0911,psychicreadingbyphone.org, , ,https://lh5.googleusercontent.com/p/AF1QipNUV48L9vWwnYOPqXeH4ysQtbcMsEiMq7PMsj9f=w408-h264-k-no
Portland OR,https://www.google.com/maps/place/Oak+Astrology+School/data=!4m7!3m6!1s0x80c2c751e0aa9867:0x6bfbf6a975bf9c50!8m2!3d45.5124702!4d-122.651356!16s%2Fg%2F11jf_zhv_n!19sChIJZ5iq4FHHwoARUJy_dan2-2s?authuser=0&hl=en&rclk=1,Oak Astrology School,"1430 SE 14th Ave, Portland, OR 97214",(415) 960-7075,oakastrologyschool.com,5,66,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FkCRaY1CZlhTUiZihUcOKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.22227&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Heart+to+Soul+Connection/data=!4m7!3m6!1s0x4e681554ed4e91a5:0xd7427d36f8fbb87d!8m2!3d45.4683516!4d-122.8455524!16s%2Fg%2F11l6hbgpk2!19sChIJpZFO7VQVaE4Rfbj7-DZ9Qtc?authuser=0&hl=en&rclk=1,Heart to Soul Connection, ,(971) 910-3532,hearttosoulconnection.com,5,19,https://lh5.googleusercontent.com/p/AF1QipPxk4wiR3auh5L2t5AS9-Nber0JdJR0ZgDlmTk-=w408-h306-k-no
Portland OR,https://www.google.com/maps/place/Amazing+Psychic+Sue/data=!4m7!3m6!1s0x549573efc65f7f6f:0xd2982736a83c062a!8m2!3d45.3329604!4d-122.5687369!16s%2Fg%2F11j0qw8wkf!19sChIJb39fxu9zlVQRKgY8qDYnmNI?authuser=0&hl=en&rclk=1,Amazing Psychic Sue, ,(503) 267-8074,amazingpsychicsue.com,4.7,13,https://lh5.googleusercontent.com/p/AF1QipOYqwY0txqRkoh-nz_XGqRw_z7ITR5XC4n3I7UH=w408-h408-k-no
Portland OR,https://www.google.com/maps/place/April+Jay+Healing+%2B+Mentorship/data=!4m7!3m6!1s0x5495a1ddeaa72e0b:0xd821cf1c1384e858!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11hytnxwr4!19sChIJCy6n6t2hlVQRWOiEExzPIdg?authuser=0&hl=en&rclk=1,April Jay Healing + Mentorship, ,(715) 215-2805,iamapriljay.com,5,73,https://lh5.googleusercontent.com/p/AF1QipNPqpINpzl7fIk6ef9An1z1O0R15ReRLemiIYVl=w408-h408-k-no
Portland OR,https://www.google.com/maps/place/Psychic+Visions/data=!4m7!3m6!1s0x5495a50c02468cc5:0x17617f1a8684d79c!8m2!3d45.620796!4d-122.5671198!16s%2Fg%2F1tf7571s!19sChIJxYxGAgyllVQRnNeEhhp_YRc?authuser=0&hl=en&rclk=1,Psychic Visions,"10215 SE Mill Plain Blvd, Vancouver, WA 98664",(360) 694-1173, ,4.6,36,https://lh5.googleusercontent.com/p/AF1QipOc5GhOPfXdsaDfLaXQ_XzQlE7EPlSDkOt50jZO=w408-h306-k-no
Portland OR,https://www.google.com/maps/place/Psychic+Solutions/data=!4m7!3m6!1s0x549575751224dd09:0xbd16fcacaf8bdb1e!8m2!3d45.4466923!4d-122.5792519!16s%2Fg%2F11h7hr7g1v!19sChIJCd0kEnV1lVQRHtuLr6z8Fr0?authuser=0&hl=en&rclk=1,Psychic Solutions,"10555 SE 82nd Ave suite #103, Happy Valley, OR 97086",(503) 975-3148, ,4.1,8,https://lh5.googleusercontent.com/p/AF1QipOZ4OUmCUUeFaK0nMdDCFbM00jRt7gjHTKdol_T=w408-h382-k-no
Portland OR,https://www.google.com/maps/place/Second+Nature+Healing/data=!4m7!3m6!1s0x549509296774ea2d:0xbc7591d94ee4dd94!8m2!3d45.5241962!4d-122.8069557!16s%2Fg%2F1pt_56642!19sChIJLep0ZykJlVQRlN3kTtmRdbw?authuser=0&hl=en&rclk=1,Second Nature Healing,"515 NW Saltzman Rd, Portland, OR 97229",(503) 747-3307,secondnaturehealing.com,4.9,19,https://lh5.googleusercontent.com/p/AF1QipNyMxxRbk649YIutNU95vnje4WYQb71wbqrSgq8=w408-h612-k-no
Portland OR,https://www.google.com/maps/place/Portland+Intuitive/data=!4m7!3m6!1s0xaab927f4d99cf6f:0x2c4b8890c1bff8f!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F11svq9y2_h!19sChIJb8-ZTX-SqwoRj_8bDIm4xAI?authuser=0&hl=en&rclk=1,Portland Intuitive, ,(718) 396-1654, ,5,1,https://lh5.googleusercontent.com/p/AF1QipNyySBBGNy63Ue2mTey0TXQamQQKK3TSYgfHQg=w408-h884-k-no
Portland OR,https://www.google.com/maps/place/Inner+Light+Healer/data=!4m7!3m6!1s0x8845346508114025:0xd6055c673145197f!8m2!3d45.2746174!4d-122.8109291!16s%2Fg%2F11v1919rdc!19sChIJJUARCGU0RYgRfxlFMWdcBdY?authuser=0&hl=en&rclk=1,Inner Light Healer, ,(503) 432-9358,innerlighthealer.com,5,7,https://lh5.googleusercontent.com/p/AF1QipMPGNJ0UVxKS4SRQJns_ticOfWU5fsDCz2ZUpAM=w408-h544-k-no
Portland OR,https://www.google.com/maps/place/Mystical+Visions/data=!4m7!3m6!1s0x5495a710f7ae6a01:0x96e7f0554337d54d!8m2!3d45.559285!4d-122.6538297!16s%2Fg%2F11g22xh64y!19sChIJAWqu9xCnlVQRTdU3Q1Xw55Y?authuser=0&hl=en&rclk=1,Mystical Visions,"1137 NE Alberta St, Portland, OR 97211",(503) 803-4209, ,3,4,https://lh5.googleusercontent.com/p/AF1QipNcadQ2OCAjeX7bBJjuujzwn5AimEI_bjPpkHN5=w408-h272-k-no
Portland OR,https://www.google.com/maps/place/Betwixt+and+Between/data=!4m7!3m6!1s0x54950b2f520cf1ad:0xc31beea572cd9e6b!8m2!3d45.4977122!4d-122.6448614!16s%2Fg%2F11pzg4_0vc!19sChIJrfEMUi8LlVQRa57NcqXuG8M?authuser=0&hl=en&rclk=1,Betwixt and Between,"3421 SE 21st Ave, Portland, OR 97202",(503) 953-2885,betwixtandbetween.net,5,3,https://lh5.googleusercontent.com/p/AF1QipOJlUTQUrTfFlJa2TV1PVvyJNVJYlmXkaNL1PyP=w408-h306-k-no
Portland OR,https://www.google.com/maps/place/Healing+Spirit+Touch/data=!4m7!3m6!1s0x54950c9e33df516f:0x513840941eb4cc1f!8m2!3d45.4522222!4d-122.7252778!16s%2Fg%2F12hq5bxf1!19sChIJb1HfM54MlVQRH8y0HpRAOFE?authuser=0&hl=en&rclk=1,Healing Spirit Touch,"10151 SW Barbur Blvd #200d, Portland, OR 97219",(503) 245-0454,healingspirittouch.com,4.9,34,https://lh5.googleusercontent.com/p/AF1QipOUuRQecJa9BE_eGo9HMYyh8jSVxyH3-mp5Xh-X=w426-h240-k-no
Portland OR,https://www.google.com/maps/place/Tieara+Myers/data=!4m7!3m6!1s0x80d95562f0069dcf:0x9a33e7173929e60e!8m2!3d45.5244161!4d-122.6729909!16s%2Fg%2F11fqzgf5j4!19sChIJz50G8GJV2YARDuYpORfnM5o?authuser=0&hl=en&rclk=1,Tieara Myers,"222 NW Davis St Suite #206, Portland, OR 97209",(503) 893-5424, , , ,https://lh5.googleusercontent.com/p/AF1QipOuK-cAPxQ7kQGpLOtbEvIGAWrunUZiojlEAg6-=w408-h408-k-no
Portland OR,"https://www.google.com/maps/place/Elowyn+le+Fay,+E.L.F.+Magickal+Arts/data=!4m7!3m6!1s0x54950bc60de4a967:0x3fa7b611a6a256d8!8m2!3d45.497641!4d-122.7419264!16s%2Fg%2F11rc6hkp87!19sChIJZ6nkDcYLlVQR2FaiphG2pz8?authuser=0&hl=en&rclk=1","Elowyn le Fay, E.L.F. Magickal Arts", ,(503) 926-9521,elowynlefay.com,5,2,https://lh5.googleusercontent.com/p/AF1QipMY3geI1YF3wFbxFVRc-zhBRvnHyMy0acmfqCgm=w426-h240-k-no
Portland OR,https://www.google.com/maps/place/Tarot+with+Regina/data=!4m7!3m6!1s0x5495a0ecc5ea2161:0xf1df02c15be92ba0!8m2!3d45.5166059!4d-122.6239292!16s%2Fg%2F11cs4hc07r!19sChIJYSHqxeyglVQRoCvpW8EC3_E?authuser=0&hl=en&rclk=1,Tarot with Regina,"3819 SE Belmont St, Portland, OR 97214",(503) 235-5774,tarotwithregina.com,4.8,5,https://lh5.googleusercontent.com/p/AF1QipOnMdgcL9rK169Rcher8C1ysXZiiCB0iCuyhvbx=w408-h306-k-no
Portland OR,https://www.google.com/maps/place/astrology+with+juliana/data=!4m7!3m6!1s0x54959f322177e991:0xf16a3698ba70bee3!8m2!3d45.4253203!4d-122.5090619!16s%2Fg%2F11rj00nlr4!19sChIJkel3ITKflVQR475wupg2avE?authuser=0&hl=en&rclk=1,astrology with juliana,"14844 SE Misty Dr, Happy Valley, OR 97086",(971) 396-8500, ,5,2,https://lh5.googleusercontent.com/p/AF1QipO-yUUYX_BdSGbgorPIkNdFGlKre-J5AtiNlLbe=w408-h725-k-no
Portland OR,https://www.google.com/maps/place/SerenWitchery/data=!4m7!3m6!1s0x54950dbecd61a489:0x1fc11c0dc7798d82!8m2!3d45.4901156!4d-122.789139!16s%2Fg%2F11rxsw6rsw!19sChIJiaRhzb4NlVQRgo15xw0cwR8?authuser=0&hl=en&rclk=1,SerenWitchery,"4145 SW 109th Ave, Beaverton, OR 97005",(503) 999-9390,serenwitchery.com,5,3,https://lh5.googleusercontent.com/p/AF1QipOdYZwj_NpTOuvKADnb_Qu8w90H2y4tGfQcBa6t=w621-h240-k-no
Portland OR,"https://www.google.com/maps/place/Linda+MacMillan+medium+clairvoyant%2Freiki+master%2FAkashic+reader+Curse+clearing,+timeline+clearing/data=!4m7!3m6!1s0x54950d0d0774b441:0x80bdfa04e26e7633!8m2!3d45.4845661!4d-122.7876782!16s%2Fg%2F11spcz537n!19sChIJQbR0Bw0NlVQRM3Zu4gT6vYA?authuser=0&hl=en&rclk=1","Linda MacMillan medium clairvoyant/reiki master/Akashic reader Curse clearing, timeline clearing","Park Plaza West Executive Building 2, 10700 SW Beaverton Hillsdale Hwy Bldg 3, Suite #560, Beaverton, OR 97005",(623) 640-0994,celticfires333.com,5,24,https://lh5.googleusercontent.com/p/AF1QipPE8eMLB8HF_9MFAhDX5sTeqqcWChlMGTtQFGDi=w408-h544-k-no
Portland OR,https://www.google.com/maps/place/Portland+Psychics/data=!4m7!3m6!1s0x54945568c64be4cd:0xda205c635ac782cd!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11j2wmc6d6!19sChIJzeRLxmhVlFQRzYLHWmNcINo?authuser=0&hl=en&rclk=1,Portland Psychics, ,(503) 987-4055,portlandpsychics.com, , ,https://lh5.googleusercontent.com/p/AF1QipPnKs9lmUIa76TYnKg1KCuuiNdsnwKPCFwriBT5=w408-h251-k-no
Portland OR,https://www.google.com/maps/place/The+House+Of+Healing+%26+Love/data=!4m7!3m6!1s0x54950b6453a9b5b7:0x76d3cda98a6ad63!8m2!3d45.458523!4d-122.718798!16s%2Fg%2F11bwc99pgz!19sChIJt7WpU2QLlVQRY62mmNo8bQc?authuser=0&hl=en&rclk=1,The House Of Healing & Love,"4031 SW Alice St, Portland, OR 97219",(415) 300-5848,thehouseofhealing.love,4.6,9,https://lh5.googleusercontent.com/p/AF1QipOXUQUaXPiznI_w9mykBI7hOeWeqxIzipg2Hucz=w408-h306-k-no
Portland OR,"https://www.google.com/maps/place/Tricia+Miller,+Rose+City+Psychic/data=!4m7!3m6!1s0x5495a07ef960a007:0xe9b4354c925b20f9!8m2!3d45.4973331!4d-122.6311518!16s%2Fg%2F113f0m2tj!19sChIJB6Bg-X6glVQR-SBbkkw1tOk?authuser=0&hl=en&rclk=1","Tricia Miller, Rose City Psychic","3506 SE 33rd Ave, Portland, OR 97202",(503) 891-7489,rosecitypsychic.net, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DEfgzn77IqS11E_TSQT8_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.879635&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Sylvia%27s+Psychic+Insight/data=!4m7!3m6!1s0x5495a164c9940f45:0xb22dd5059449490b!8m2!3d45.5353353!4d-122.6359303!16s%2Fg%2F11wc635n_7!19sChIJRQ-UyWShlVQRC0lJlAXVLbI?authuser=0&hl=en&rclk=1,Sylvia's Psychic Insight,"2835 NE Broadway, Portland, OR 97232",(971) 280-5387,sylviaspsychicinsight.com, , ,https://lh5.googleusercontent.com/p/AF1QipMhgWHtOewHnbhL37EIxFJ0RUb8gWLukwuecns=w408-h364-k-no
Portland OR,https://www.google.com/maps/place/Citrine+Invocations/data=!4m7!3m6!1s0x8aa554f1c8ae6ae3:0x67e6d8c7205c0ce4!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ks38nxhr!19sChIJ42quyPFUpYoR5AxcIMfY5mc?authuser=0&hl=en&rclk=1,Citrine Invocations, ,(503) 388-4909,citrineinvocations.com,5,3,https://lh5.googleusercontent.com/p/AF1QipPLaT6OcAZ83H2kgqqUvxpC2zbPHWyeh-StSFxa=w408-h306-k-no
Portland OR,https://www.google.com/maps/place/Indian+Astrologer+Pandit+Suryaji/data=!4m7!3m6!1s0x54950fa320f8b261:0x7cfd1024647bd9fd!8m2!3d45.531916!4d-122.8550679!16s%2Fg%2F11pvc51bhx!19sChIJYbL4IKMPlVQR_dl7ZCQQ_Xw?authuser=0&hl=en&rclk=1,Indian Astrologer Pandit Suryaji,"1705 NW 173rd Ave #105, Beaverton, OR 97006",(503) 719-9028,astrosuryaji.com,4.1,9,https://lh5.googleusercontent.com/p/AF1QipMqsT0tpcyNW2zp3UGxhnj9SiANLxFJiYxI5AfP=w408-h408-k-no
Portland OR,https://www.google.com/maps/place/Lion%27s+Light+Holistic+Therapy+and+Coaching/data=!4m7!3m6!1s0x88a852cae64dd881:0xe419bf5f5539abe5!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F11q8sr0jc7!19sChIJgdhN5spSqIgR5as5VV-_GeQ?authuser=0&hl=en&rclk=1,Lion's Light Holistic Therapy and Coaching, ,(971) 999-1136,lionslighthtc.com,5,19,https://lh5.googleusercontent.com/p/AF1QipOWyyUemZlDJJqvpyLNhrFCi7Hm9N9S0jruLko9=w408-h272-k-no
Portland OR,https://www.google.com/maps/place/Healing+Hands+of+Light/data=!4m7!3m6!1s0x5495751391ecdd05:0xc9aa0be111ca3bdb!8m2!3d45.4395026!4d-122.6051873!16s%2Fg%2F1hm6bng1z!19sChIJBd3skRN1lVQR2zvKEeELqsk?authuser=0&hl=en&rclk=1,Healing Hands of Light,"5665 SE Lloyd St, Milwaukie, OR 97222",(503) 708-7008, ,5,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nCEnmDsxzcXKNSnzNulZYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.92801434&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Melanie+Alexandria/data=!4m7!3m6!1s0x697ae9f27fdaf20b:0x3838a7ae523668a0!8m2!3d45.3329604!4d-122.5687369!16s%2Fg%2F11q4dg5l_4!19sChIJC_Laf_LpemkRoGg2Uq6nODg?authuser=0&hl=en&rclk=1,Melanie Alexandria, ,(503) 778-0873,melaniealexandria.com,5,1,https://lh5.googleusercontent.com/p/AF1QipOybiR9FbG9C2wb7Db6STLpGoIkfzW3HBxSCbZp=w408-h249-k-no
Portland OR,https://www.google.com/maps/place/Titipoza/data=!4m7!3m6!1s0x54959fbd5ab4930b:0x50cb4893463b2a98!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rd8jvvfx!19sChIJC5O0Wr2flVQRmCo7RpNIy1A?authuser=0&hl=en&rclk=1,Titipoza, ,(415) 996-6105,titipoza.com,5,7,https://lh5.googleusercontent.com/p/AF1QipOqJw1ePdAsEWJShwxWSAOXs32iWEUxrIZp09zz=w408-h306-k-no
Portland OR,"https://www.google.com/maps/place/Amaya+Urzaa,+Psychic+Medium/data=!4m7!3m6!1s0x5495a152b2366ad7:0xacc25354b618c3b8!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F11j34pk1tx!19sChIJ12o2slKhlVQRuMMYtlRTwqw?authuser=0&hl=en&rclk=1","Amaya Urzaa, Psychic Medium", ,(971) 333-0690,amayaurzaa.com,5,3, 
Portland OR,https://www.google.com/maps/place/Psychic+Studio/data=!4m7!3m6!1s0x5495a1566cdacb15:0xddb01456a6dff320!8m2!3d45.5560302!4d-122.569159!16s%2Fg%2F1td04ryg!19sChIJFcvabFahlVQRIPPfplYUsN0?authuser=0&hl=en&rclk=1,Psychic Studio,"9046 NE Sandy Blvd, Portland, OR 97220",(503) 432-8043, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iwb9cK7AR08lvUo3ZV4d1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.92648&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Carla+Allen:+Reiki+Master+%26+Healer/data=!4m7!3m6!1s0x54950b9f7e35b7ab:0x8d24d5bb30e74765!8m2!3d45.4665054!4d-122.707318!16s%2Fg%2F11rbfqbmmv!19sChIJq7c1fp8LlVQRZUfnMLvVJI0?authuser=0&hl=en&rclk=1,Carla Allen: Reiki Master & Healer,"2929 SW Multnomah Blvd UNIT 206, Portland, OR 97219",(503) 293-0874,carla-allen.com,5,17,https://lh5.googleusercontent.com/p/AF1QipOXweBsKGvEbSU0MtG2CFSSlqlqz-hJ5RutOG7o=w426-h240-k-no
Portland OR,https://www.google.com/maps/place/Yatri+Sol/data=!4m7!3m6!1s0x27f4d294f9d6fa75:0xc289fea2ffb6901a!8m2!3d45.1532595!4d-150.8916824!16s%2Fg%2F11q97g4mvb!19sChIJdfrW-ZTS9CcRGpC2_6L-icI?authuser=0&hl=en&rclk=1,Yatri Sol, ,(360) 301-5356,yatrisol.com,5,7,https://lh5.googleusercontent.com/p/AF1QipPPQYbPgwbbh0QFe70AckOyZnCBYR6_CXh4H1_P=w408-h272-k-no
Portland OR,https://www.google.com/maps/place/downtown+psychic/data=!4m7!3m6!1s0x5495a9f440c02073:0xc825f36873664b99!8m2!3d45.6255164!4d-122.6721166!16s%2Fg%2F11w982tpcn!19sChIJcyDAQPSplVQRmUtmc2jzJcg?authuser=0&hl=en&rclk=1,downtown psychic,"105 W 6th St, Vancouver, WA 98660",(360) 719-0809,sites.google.com,4.9,53,https://lh5.googleusercontent.com/p/AF1QipMWMOgk-6s2cb8PMbi32RmcG9VY-Mk1EcBBIaDA=w408-h525-k-no
Portland OR,https://www.google.com/maps/place/Wings+of+Souls+with+Julie/data=!4m7!3m6!1s0x549581f391ded295:0x47c87dd1827aa7ac!8m2!3d45.4092533!4d-122.7595687!16s%2Fg%2F11k6sn77fk!19sChIJldLekfOBlVQRrKd6gtF9yEc?authuser=0&hl=en&rclk=1,Wings of Souls with Julie,"15312 SW Kenton Dr, Tigard, OR 97224",(503) 784-8758,wingsofsoulswithjulie.com,4.6,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DeE5JM84_9Bx-d_A6kCZ3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.625336&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Sky+Mandala+Astrology/data=!4m7!3m6!1s0x54950a9400000001:0xd93f93939a837cb!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11b73mg2hr!19sChIJAQAAAJQKlVQRyzeoOTn5kw0?authuser=0&hl=en&rclk=1,Sky Mandala Astrology, ,(503) 522-9974, ,5,1,https://lh5.googleusercontent.com/p/AF1QipMNE445gaSM06CWVEKlRa2Zsu4cGM3spMy8Dgwr=w425-h240-k-no
Portland OR,https://www.google.com/maps/place/Theresa+Carmody/data=!4m7!3m6!1s0x54bfff0e387b93cd:0x4b01833d66ccad23!8m2!3d45.4809506!4d-122.6742341!16s%2Fg%2F1tfjv_rt!19sChIJzZN7OA7_v1QRI63MZj2DAUs?authuser=0&hl=en&rclk=1,Theresa Carmody,"424 S Pendleton St, Portland, OR 97239",(503) 382-7843, ,1,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zAmgUKaivr43o6AgXHX4RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.27382&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Mind+of+Clarity+Spiritual+Wellness/data=!4m7!3m6!1s0x5495a167f7356aa9:0xc0ad074cc45c77ad!8m2!3d45.5174525!4d-122.6573823!16s%2Fg%2F11v07khgsx!19sChIJqWo192ehlVQRrXdcxEwHrcA?authuser=0&hl=en&rclk=1,Mind of Clarity Spiritual Wellness,"819 SE Morrison St #140, Portland, OR 97214",(541) 404-6674,mindof-clarity.com,5,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3_Qc40TT0jZY2DgKSdHwCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.344271&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Divine+Incarnations/data=!4m7!3m6!1s0xfc918ac2e71b371:0x9806c019c5523fa9!8m2!3d45.6193969!4d-122.659!16s%2Fg%2F11t0m8bk_l!19sChIJcbNxLqwYyQ8RqT9SxRnABpg?authuser=0&hl=en&rclk=1,Divine Incarnations, ,(757) 303-5017,divineincarnations.com,5,35,https://lh5.googleusercontent.com/p/AF1QipNmOgVauGDp5E6Hk1h-njvUdoxK7t0LZCaqyaY=w408-h406-k-no
Portland OR,https://www.google.com/maps/place/The+House+of+Artemis/data=!4m7!3m6!1s0x5495752dcd148e61:0x92d5cf11b5acaeda!8m2!3d45.3784559!4d-122.6361055!16s%2Fg%2F11p1295txb!19sChIJYY4UzS11lVQR2q6stRHP1ZI?authuser=0&hl=en&rclk=1,The House of Artemis,"20255 Willamette Dr, West Linn, OR 97068",(520) 869-4412,thehouseofartemis.com,5,14,https://lh5.googleusercontent.com/p/AF1QipMo4opXQu50HPMhaj66WaE3Gf7F_zP9O-Rpc1RB=w408-h271-k-no
Portland OR,https://www.google.com/maps/place/Whitney+Ann+Psychic+Medium/data=!4m7!3m6!1s0x15ee187ea92be11:0x1195c0af34cf6148!8m2!3d45.6510775!4d-122.6637754!16s%2Fg%2F11ssz74yqn!19sChIJEb6S6ofhXgERSGHPNK_AlRE?authuser=0&hl=en&rclk=1,Whitney Ann Psychic Medium, ,(360) 865-5438,spookiestintuitive.com,5,3,https://lh5.googleusercontent.com/p/AF1QipPQUc_sRHFZL7NDaNgqXFSSCdkTCjfABbDLPgHd=w408-h515-k-no
Portland OR,https://www.google.com/maps/place/Resonate+True/data=!4m7!3m6!1s0x95fb38366e7f0e9:0x2c3fff23f04c6dc9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sk4p28qr!19sChIJ6fDnZoOzXwkRyW1M8CP_Pyw?authuser=0&hl=en&rclk=1,Resonate True, ,(503) 877-1518, ,5,4, 
Portland OR,https://www.google.com/maps/place/Portland+Enchanted+Psychic+Lounge/data=!4m7!3m6!1s0x6db97bfad50287f:0xbf180f78d96c99cc!8m2!3d45.4819691!4d-122.636339!16s%2Fg%2F11pzs3rl5x!19sChIJfyhQrb-X2wYRzJls2XgPGL8?authuser=0&hl=en&rclk=1,Portland Enchanted Psychic Lounge, ,(971) 282-1212, , , ,https://lh5.googleusercontent.com/p/AF1QipOQniiGHd_r-ABZaRGCKtxiBQaTRaDkMaq4m0IX=w408-h402-k-no
Portland OR,https://www.google.com/maps/place/Liz+Robinson+Psychic+Energy+Healing/data=!4m7!3m6!1s0x549509d549ef83e3:0xa875fd00001b9291!8m2!3d45.5341263!4d-122.6888574!16s%2Fg%2F11fjv_1ywf!19sChIJ44PvSdUJlVQRkZIbAAD9dag?authuser=0&hl=en&rclk=1,Liz Robinson Psychic Energy Healing,"1722 NW Raleigh St #111, Portland, OR 97210",(503) 267-7418, ,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ku7GLG8pCiUP7v-rBBM53g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.95657&pitch=0&thumbfov=100
Portland OR,https://www.google.com/maps/place/Salmon+Creek+Psychic./data=!4m7!3m6!1s0x5495ad872e912631:0x20e6233a94952224!8m2!3d45.7275462!4d-122.6695283!16s%2Fg%2F11wc3wj4f3!19sChIJMSaRLoetlVQRJCKVlDoj5iA?authuser=0&hl=en&rclk=1,Salmon Creek Psychic.,"116 NE 146th St, Vancouver, WA 98685",(360) 904-0853,salmoncreekpsychic.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PgOPbHXVAthxVHH_rzf8TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.8791&pitch=0&thumbfov=100
