KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
Pine Bluff AR,https://www.google.com/maps/place/Healthful+Wellness+%26+Life+Coaching/data=!4m7!3m6!1s0xa69b6a3027b3c14d:0x7f1e1d5ae9471dae!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x2m7dkdw!19sChIJTcGzJzBqm6YRrh1H6VodHn8?authuser=0&hl=en&rclk=1,Healthful Wellness & Life Coaching, ,1 501-831-7790,healthfull.biz, , , 
Pine Bluff AR,https://www.google.com/maps/place/Game+Changers/data=!4m7!3m6!1s0x29d938bf24b72521:0x88ac803563dd59a9!8m2!3d34.4838426!4d-92.2214046!16s%2Fg%2F11k3_jl9xg!19sChIJISW3JL842SkRqVndYzWArIg?authuser=0&hl=en&rclk=1,Game Changers, ,1 501-779-8971,game-changers.ueniweb.com, , , 
Pine Bluff AR,https://www.google.com/maps/place/M%26M+Basketball+Training/data=!4m7!3m6!1s0x6135aeea26153101:0x1204694367c1e1fa!8m2!3d34.2109046!4d-92.007225!16s%2Fg%2F11sv9chx6d!19sChIJATEVJuquNWER-uHBZ0NpBBI?authuser=0&hl=en&rclk=1,M&M Basketball Training, ,1 501-600-2448,basketballtrainingpinebluff.com,5,1,https://lh3.googleusercontent.com/p/AF1QipMIkJSDv1lRDB4Vl9xKiw1daoMpUsD6w26oyqad=w408-h543-k-no
Albany NY,https://www.google.com/maps/place/Howard+Health+Coaching/data=!4m7!3m6!1s0x89de0a52d26a3ac9:0xf69f0d238c61884d!8m2!3d42.6683166!4d-73.7853759!16s%2Fg%2F11fx7mvm4r!19sChIJyTpq0lIK3okRTYhhjCMNn_Y?authuser=0&hl=en&rclk=1,Howard Health Coaching,"75 N Main Ave, Albany, NY 12203, United States",1 951-207-2186, ,5,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SnhVu6AT0WahHdughkI-Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.4912&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Reach+Wellness+Collective/data=!4m7!3m6!1s0x615a5f7a03004a53:0xe942da2abccb54cd!8m2!3d42.7221892!4d-73.8006421!16s%2Fg%2F11whpf4n9k!19sChIJU0oAA3pfWmERzVTLvCraQuk?authuser=0&hl=en&rclk=1,Reach Wellness Collective,"187 Wolf Rd Suite 300, Albany, NY 12205, United States",1 516-200-1132,reachwellnesscollective.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zga_xIzk5prAEUsRgLJE2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.63785&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Reach+Wellness+Collective/data=!4m7!3m6!1s0x89de0d47e3a830bf:0x8ea13d51e3d6da84!8m2!3d42.7221892!4d-73.8006421!16s%2Fg%2F11wmmvzrq_!19sChIJvzCo40cN3okRhNrW41E9oY4?authuser=0&hl=en&rclk=1,Reach Wellness Collective,"187 Wolf Rd Suite 300, Albany, NY 12205, United States",1 516-200-1132,reachwellnesscollective.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zga_xIzk5prAEUsRgLJE2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.63785&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Judy+Torel%27s+Coaching+%26+Training+Studio/data=!4m7!3m6!1s0x89de0b92a15ba93b:0x28a30db52dedc7c1!8m2!3d42.6949835!4d-73.7724825!16s%2Fg%2F11c0rnw1xy!19sChIJO6lboZIL3okRwcftLbUNoyg?authuser=0&hl=en&rclk=1,Judy Torel's Coaching & Training Studio,"116 Everett Rd, Albany, NY 12205, United States",1 518-469-0815,judytorel.com,4.9,66,https://lh3.googleusercontent.com/p/AF1QipOPchD_ekhq4HesymhUdaCbSxAZrZgcn8EfFSOg=w408-h631-k-no
Albany NY,"https://www.google.com/maps/place/Holistic+Energy+Healing,+LLC/data=!4m7!3m6!1s0x89dd33fb712e336b:0x1462744e88043377!8m2!3d42.6351739!4d-73.765628!16s%2Fg%2F11fkv30_yn!19sChIJazMucfsz3YkRdzMEiE50YhQ?authuser=0&hl=en&rclk=1","Holistic Energy Healing, LLC","2 Elmendorf St, Albany, NY 12202, United States",1 646-620-9107,theholisticenergyhealing.com,5,4,https://lh3.googleusercontent.com/p/AF1QipM9k_iISR9OhAcOzbiZoQN-2_i1narSSdYWgtK0=w408-h408-k-no
Albany NY,https://www.google.com/maps/place/Caroline+Caputo+Wellcare:+Body+Sculpt+Sanctuary/data=!4m7!3m6!1s0x89de0d3a3a5c3a61:0xc08707ed67f73e53!8m2!3d42.751001!4d-73.758565!16s%2Fg%2F11f61wrw3h!19sChIJYTpcOjoN3okRUz73Z-0Hh8A?authuser=0&hl=en&rclk=1,Caroline Caputo Wellcare: Body Sculpt Sanctuary,"250 Old Loudon Rd, Latham, NY 12110, United States",1 838-291-7828,carolinecaputowellcare.com,5,1,https://lh3.googleusercontent.com/p/AF1QipMyexd1YU1jPRgXRv-xVpp1r1ExnqY7iAuLi8zJ=w408-h544-k-no
Albany NY,https://www.google.com/maps/place/Life+Coach+Albany+%E2%80%93+Soul+Stryde/data=!4m7!3m6!1s0x89de0b0076b72f7b:0x2bcc240f037421c0!8m2!3d42.6508384!4d-73.7560247!16s%2Fg%2F11lw6vstmg!19sChIJey-3dgAL3okRwCF0Aw8kzCs?authuser=0&hl=en&rclk=1,Life Coach Albany – Soul Stryde,"30 Eagle St, Albany, NY 12207, United States",1 518-690-6664,soulstrydelifecoaching.com,5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RFStb_PC45eYvWMQVPVViA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.48074&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Catalyst+Mindfulness/data=!4m7!3m6!1s0x83937baaf6acff8f:0xd9924cebb3573e45!8m2!3d42.8566119!4d-73.816252!16s%2Fg%2F11sn_4bgpj!19sChIJj_-s9qp7k4MRRT5Xs-tMktk?authuser=0&hl=en&rclk=1,Catalyst Mindfulness, ,1 917-596-0405,catalystmindfulness.com,5,13,https://lh3.googleusercontent.com/p/AF1QipOfx8O1-6Ju6BqYhcMIpz0w3iPwAB8RcTC-iUze=w457-h240-k-no
Albany NY,https://www.google.com/maps/place/B+Your+Best+with+Health+and+Wellness+Coach+Benita+Zahn/data=!4m7!3m6!1s0x89de0ba9707a5527:0x213c52421c1b7fc0!8m2!3d42.683743!4d-73.77122!16s%2Fg%2F11pd3cj8ql!19sChIJJ1V6cKkL3okRwH8bHEJSPCE?authuser=0&hl=en&rclk=1,B Your Best with Health and Wellness Coach Benita Zahn,"7 Southwoods Blvd 3rd floor, Albany, NY 12211, United States",1 518-292-6000,capitalcardiology.com, , ,https://lh3.googleusercontent.com/p/AF1QipOs8VUbHiFX2e42LsYw4otpRh2xL1TMceCnqrdd=w408-h306-k-no
Albany NY,"https://www.google.com/maps/place/I+Am+Worth+It+Wellness,+LLC/data=!4m7!3m6!1s0x89de0b4ea82fff15:0x6ca89078750c3012!8m2!3d42.7132849!4d-73.7825706!16s%2Fg%2F11mhkt1wvb!19sChIJFf8vqE4L3okREjAMdXiQqGw?authuser=0&hl=en&rclk=1","I Am Worth It Wellness, LLC","1 Albany Shaker Rd, Albany, NY 12211, United States",1 518-755-0224,iamworthitwellness.com, , ,https://lh3.googleusercontent.com/p/AF1QipOuQSmHPlQUjn13uBDN9fMnLDNcL1AVGaW_SWL8=w593-h240-k-no
Albany NY,"https://www.google.com/maps/place/Beth+Ehrichs,+LMSW/data=!4m7!3m6!1s0x89de75a371ed8ce5:0x3e328f6bb5406ec2!8m2!3d42.707758!4d-73.8616609!16s%2Fg%2F11jm7ybp2n!19sChIJ5YztcaN13okRwm5AtWuPMj4?authuser=0&hl=en&rclk=1","Beth Ehrichs, LMSW","5 Pine West Plaza, Albany, NY 12205, United States",1 518-256-6554,bethehrichslmsw.wordpress.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Jj0FCbgg9C3_6aSoUIOxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.925095&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Cher+in+Health/data=!4m7!3m6!1s0x89de6d8c9ca8286d:0x5d68fb1996a4a074!8m2!3d42.692284!4d-73.8720266!16s%2Fg%2F1tmqsc9d!19sChIJbSionIxt3okRdKCklhn7aF0?authuser=0&hl=en&rclk=1,Cher in Health,"1857 Western Ave, Albany, NY 12203, United States",1 518-300-3144,cherinhealth.com,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IVbjdqbxZB3FKwmrOkib0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.45535&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/MFlow+Personal+Training%26Coaching/data=!4m7!3m6!1s0x89de1563fb000001:0x990443e5e73750ce!8m2!3d42.6908357!4d-73.8223636!16s%2Fg%2F11f4mcrljn!19sChIJAQAA-2MV3okRzlA35-VDBJk?authuser=0&hl=en&rclk=1,MFlow Personal Training&Coaching,"1475 Washington Ave, Albany, NY 12206, United States",1 518-528-9440,mflowpt.com,5,18,https://lh3.googleusercontent.com/p/AF1QipPwBXSeJGN91ffLkYMaSNAsAEN3-nQgSkcfD9BT=w408-h544-k-no
Albany NY,https://www.google.com/maps/place/Transformational+Conversations/data=!4m7!3m6!1s0x89de0d5b9044fb01:0x6c9f118df6bcd9c9!8m2!3d42.7171362!4d-73.7997415!16s%2Fg%2F11f658ntwk!19sChIJAftEkFsN3okRydm89o0Rn2w?authuser=0&hl=en&rclk=1,Transformational Conversations,"40 Aviation Rd #210, Albany, NY 12205, United States",1 518-369-9780,transformationalconversations.com,5,9,https://lh3.googleusercontent.com/p/AF1QipM4Ni0EQG1DEYYwCPMyRq0PZOd0fQOuVcPMEHNt=w408-h382-k-no
Albany NY,https://www.google.com/maps/place/Time+to+Thrive+365+with+Toi/data=!4m7!3m6!1s0x806ccec2bc9b87db:0x7a8b4cf852e03a7a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11wfrs38ff!19sChIJ24ebvMLObIARejrgUvhMi3o?authuser=0&hl=en&rclk=1,Time to Thrive 365 with Toi, ,1 315-230-0933,timetothrive365.cohere.live,5,8,https://lh3.googleusercontent.com/p/AF1QipNoaiiYumYwFqZHcG-zJ-jqDKFMJ-Po54ictqaC=w408-h544-k-no
Albany NY,https://www.google.com/maps/place/Nark+Running+%26+Strength/data=!4m7!3m6!1s0x89de0a25ac7680e9:0x620898a39212e650!8m2!3d42.6922481!4d-73.8107573!16s%2Fg%2F11g9fmqq5t!19sChIJ6YB2rCUK3okRUOYSkqOYCGI?authuser=0&hl=en&rclk=1,Nark Running & Strength,"21A Railroad Ave, Albany, NY 12205, United States",1 518-470-8659,narkrunningstrength.com,4.7,30,https://lh3.googleusercontent.com/p/AF1QipNhAUc2AKUm6hnGB6ckHLX6psdWsTH9028-xhdE=w408-h532-k-no
Albany NY,https://www.google.com/maps/place/Stay+Well+Coaching+LLC/data=!4m7!3m6!1s0x89de1546e7931ea5:0x230d87de7bfb4f2e!8m2!3d42.8667516!4d-73.7778926!16s%2Fg%2F11flc5vzjb!19sChIJpR6T50YV3okRLk_7e96HDSM?authuser=0&hl=en&rclk=1,Stay Well Coaching LLC,"634 Plank Rd, Clifton Park, NY 12065, United States",1 518-490-1892,staywellcoach.com,5,8,https://lh3.googleusercontent.com/p/AF1QipMLlGsdXrvsJXUdP5wZtQnhVjgltBl9UAFpFGHO=w408-h342-k-no
Albany NY,https://www.google.com/maps/place/Lifestyle+Fitness+Training/data=!4m7!3m6!1s0x89de0bc4a32883ff:0x53ff669c00aece8c!8m2!3d42.6922353!4d-73.8107522!16s%2Fg%2F11scnwylff!19sChIJ_4Moo8QL3okRjM6uAJxm_1M?authuser=0&hl=en&rclk=1,Lifestyle Fitness Training,"21A Railroad Ave, Albany, NY 12205, United States",1 347-556-5562,lifestylefitnesstraining.net,5,10,https://lh3.googleusercontent.com/p/AF1QipMfdzea4xX-e6gViitCEaIACbpLXJF7wR2gYN69=w408-h272-k-no
Albany NY,https://www.google.com/maps/place/Romano+Health+Coaching/data=!4m7!3m6!1s0x89de0b1196ae12dd:0x1651922814c90571!8m2!3d42.6852662!4d-73.8085098!16s%2Fg%2F11c3st0_8f!19sChIJ3RKulhEL3okRcQXJFCiSURY?authuser=0&hl=en&rclk=1,Romano Health Coaching,"700 Patroon Creek Blvd Suite 301, Albany, NY 12206, United States",1 518-265-5057, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MhrOmMawjDWIGiRAomRUDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.180227&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Emotional+Balance+Coach+E/data=!4m7!3m6!1s0x89de0b119b69f8e5:0xd4f644f633cf059b!8m2!3d42.6484229!4d-73.7510898!16s%2Fg%2F11y1f4lt22!19sChIJ5fhpmxEL3okRmwXPM_ZE9tQ?authuser=0&hl=en&rclk=1,Emotional Balance Coach E,"418 Broadway Ste 4549, Albany, NY 12207, United States",1 917-426-1114,iamechemeen.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dZK5yL_VvsChMUM7kXDTsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.04297&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/DehshidFit/data=!4m7!3m6!1s0x89dddf947e63e97f:0x37e52cfb41e49b7!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F11j5v2f0tw!19sChIJf-ljfpTf3YkRt0ketM9SfgM?authuser=0&hl=en&rclk=1,DehshidFit, ,1 319-677-1642, ,5,1,https://lh3.googleusercontent.com/p/AF1QipPgH4WPAcKNIJqCTQXRSAkOAS0xMP3AStZg8ifl=w408-h576-k-no
Albany NY,https://www.google.com/maps/place/MGX+Fitness/data=!4m7!3m6!1s0x89de74e8606a97cd:0xa70792327e64a3c3!8m2!3d42.7268133!4d-73.8542919!16s%2Fg%2F11bx5pxgcq!19sChIJzZdqYOh03okRw6NkfjKSB6c?authuser=0&hl=en&rclk=1,MGX Fitness,"57 Karner Rd, Albany, NY 12203, United States",1 518-281-8654, ,4.8,6, 
Albany NY,https://www.google.com/maps/place/Inspired+Health+Coaching+LLC/data=!4m7!3m6!1s0x89de0a4ea670d563:0x4b2b38d845ae5875!8m2!3d42.6952003!4d-73.8787519!16s%2Fg%2F1263z75dy!19sChIJY9Vwpk4K3okRdViuRdg4K0s?authuser=0&hl=en&rclk=1,Inspired Health Coaching LLC,"1971 Western Ave # 239, Albany, NY 12203, United States", , , , , 
Albany NY,https://www.google.com/maps/place/Compass+Center/data=!4m7!3m6!1s0x89de0b596b6ba323:0x47b5882a66e5d5b0!8m2!3d42.6525793!4d-73.7562317!16s%2Fg%2F11tc_2cwq0!19sChIJI6Nra1kL3okRsNXlZiqItUc?authuser=0&hl=en&rclk=1,Compass Center,"90 State St, Albany, NY 12207, United States",1 518-889-2135,compass-center.ueniweb.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eoG-D_oms7IgFUPjBkZEfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.78078&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Albany+Movement+%26+Fitness/data=!4m7!3m6!1s0x89de0b6a81401d55:0xc38468a6865c3dc2!8m2!3d42.7017855!4d-73.8248393!16s%2Fg%2F11g8v5rvvw!19sChIJVR1AgWoL3okRwj1chqZohMM?authuser=0&hl=en&rclk=1,Albany Movement & Fitness,"17 Warehouse Row, Albany, NY 12205, United States",1 518-858-6426,albanymovefit.com,4.8,84,https://lh3.googleusercontent.com/p/AF1QipNCaWpZdFoC5laVAeXqinqzG8Q1kInTvwFrGa96=w408-h544-k-no
Albany NY,https://www.google.com/maps/place/H+O+L+I+S+M+A+R+K+spiritual+mindfulness+living+LLC./data=!4m7!3m6!1s0x89de71d713c8b60d:0x3f9eacf4b8eed80!8m2!3d42.6748076!4d-73.8496007!16s%2Fg%2F11pws857np!19sChIJDbbIE9dx3okRgO2OS8_q-QM?authuser=0&hl=en&rclk=1,H O L I S M A R K spiritual mindfulness living LLC.,"200 Trillium Ln, Albany, NY 12203, United States",1 518-217-2395,holismark.com,5,30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3evJK81yzyrjT4_Paa9jxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.46031&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Urban+Youth+Savior/data=!4m7!3m6!1s0x89de0b333908663b:0xa80e467564c4e3a2!8m2!3d42.6532111!4d-73.7604017!16s%2Fg%2F11ft7bgpsp!19sChIJO2YIOTML3okRouPEZHVGDqg?authuser=0&hl=en&rclk=1,Urban Youth Savior,"90 S Swan St Suite 301, Albany, NY 12203, United States", ,urban-youth-savior.ueniweb.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rMTZXk2kagn3cwnYUXEy-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.73038&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/To+Know+Thyself/data=!4m7!3m6!1s0x89de75e27b4f4edb:0x8c8ac7636fe06629!8m2!3d42.707758!4d-73.8616609!16s%2Fg%2F11rpd9qwgv!19sChIJ205Pe-J13okRKWbgb2PHiow?authuser=0&hl=en&rclk=1,To Know Thyself,"5 Pine West Plaza, Albany, NY 12205, United States",1 518-221-1510,member.psychologytoday.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Jj0FCbgg9C3_6aSoUIOxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.925095&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Holistic+Counseling+and+Coaching/data=!4m7!3m6!1s0x89de75204d56aad3:0x2f979a90bbcb0007!8m2!3d42.6748076!4d-73.8496007!16s%2Fg%2F11kt5q3cfv!19sChIJ06pWTSB13okRBwDLu5Caly8?authuser=0&hl=en&rclk=1,Holistic Counseling and Coaching,"Albany Lifeworks Center, 200 Trillium Ln, Albany, NY 12203, United States",1 518-225-3434,psychosynthesist.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3evJK81yzyrjT4_Paa9jxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.46031&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Corey+House+Fitness/data=!4m7!3m6!1s0x89de74ab692ed4ad:0x46c5a7a91ca68674!8m2!3d42.6853034!4d-73.6653709!16s%2Fg%2F124yjvzpt!19sChIJrdQuaat03okRdIamHKmnxUY?authuser=0&hl=en&rclk=1,Corey House Fitness,"24 Birchwood Hills Dr, Troy, NY 12180, United States", ,coreyhousefitness.com,4.8,100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Y6sMX-T4Hev7-Wl0_1ueg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.013664&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Steve+Rudnick+Life+Coaching/data=!4m7!3m6!1s0x89de0a5584ce0c6f:0xd6ea41566ea46052!8m2!3d42.667011!4d-73.7942019!16s%2Fg%2F11cn9h9x44!19sChIJbwzOhFUK3okRUmCkblZB6tY?authuser=0&hl=en&rclk=1,Steve Rudnick Life Coaching,"2 S Pine Ave, Albany, NY 12208, United States",1 518-496-1905, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j5a_w8uKMScWKafbaDJNPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.29492&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Longevity+Strength+and+Fitness/data=!4m7!3m6!1s0x89de73f9fd43f253:0xb95fa49ad245e4b5!8m2!3d42.7268133!4d-73.8542919!16s%2Fg%2F11q9j1mr2x!19sChIJU_JD_flz3okRteRF0pqkX7k?authuser=0&hl=en&rclk=1,Longevity Strength and Fitness,"57 Karner Rd, Albany, NY 12205, United States",1 518-424-5301,longevitystrength.fit,5,9,https://lh3.googleusercontent.com/p/AF1QipNSU86UFeUD8X5kVkb4zWXqrCitT1QXoujyRkHU=w408-h342-k-no
Albany NY,https://www.google.com/maps/place/Be+On+Purpose+--+Coaching+%26+Counseling/data=!4m7!3m6!1s0x89de0d94291623b1:0x6e887c2b276117f1!8m2!3d42.721125!4d-73.8088823!16s%2Fg%2F11qylfwl92!19sChIJsSMWKZQN3okR8RdhJyt8iG4?authuser=0&hl=en&rclk=1,Be On Purpose -- Coaching & Counseling,"18 Computer Dr W, Albany, NY 12205, United States",1 646-535-7273,douglasrg.com, , ,https://lh3.googleusercontent.com/p/AF1QipOz3z0Wv_vhkiG0B6yz_Kj2fnSgb-1LZmspjnTy=w408-h408-k-no
Albany NY,"https://www.google.com/maps/place/Settling+Up+in+Love+Coaching,+LLC/data=!4m7!3m6!1s0x89de0bbb56afcf51:0xeeed3751d2b4b942!8m2!3d42.6484229!4d-73.7510898!16s%2Fg%2F11wwztg2g_!19sChIJUc-vVrsL3okRQrm00lE37e4?authuser=0&hl=en&rclk=1","Settling Up in Love Coaching, LLC","418 Broadway STE N, Albany, NY 12207, United States",1 314-944-2445,settling-up.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dZK5yL_VvsChMUM7kXDTsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.04297&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/Go+Try+Organic+-+Manifestation+%26+Life+Coaching/data=!4m7!3m6!1s0x2f45b9591fd3adf5:0x2167c47a525547cf!8m2!3d43.0059175!4d-73.866721!16s%2Fg%2F11shp57gy4!19sChIJ9a3TH1m5RS8Rz0dVUnrEZyE?authuser=0&hl=en&rclk=1,Go Try Organic - Manifestation & Life Coaching, ,1 518-808-0077,gotryorganic.com,5,5,https://lh3.googleusercontent.com/p/AF1QipP9h4tqm8Vd7jCusLWokDnwa0UpqJR_tcPyuJDd=w408-h544-k-no
Albany NY,https://www.google.com/maps/place/Jaci+O.+Basketball/data=!4m7!3m6!1s0x89de0d852bb4bb59:0xcfc0298f412991ad!8m2!3d42.7190775!4d-73.8377474!16s%2Fg%2F11t_sfh7qk!19sChIJWbu0K4UN3okRrZEpQY8pwM8?authuser=0&hl=en&rclk=1,Jaci O. Basketball,"4 Walker Way Unit 2, Albany, NY 12205, United States",1 518-466-7436,jaciobasketball.com,5,4,https://lh3.googleusercontent.com/p/AF1QipPXeFDVSKezp98mvjAhxEO5WWI-S3Yz4mv5Qb6T=w408-h272-k-no
Albany NY,https://www.google.com/maps/place/PWR+Performance+Wellness+Recovery/data=!4m7!3m6!1s0x89de0b0b408a4f19:0x381257f6db462a58!8m2!3d42.662985!4d-73.7385389!16s%2Fg%2F11c0rn8bq0!19sChIJGU-KQAsL3okRWCpG2_ZXEjg?authuser=0&hl=en&rclk=1,PWR Performance Wellness Recovery,"25 Erie Blvd Suite 4, Albany, NY 12204, United States",1 518-662-5178,pwr518.com,5,134,https://lh3.googleusercontent.com/p/AF1QipMx6eILz3LC_CbYtXng5uckixCYxSzMyOV0aUNm=w408-h291-k-no
Albany NY,https://www.google.com/maps/place/Orangetheory+Fitness/data=!4m7!3m6!1s0x89de74db64c431d3:0x838ef0de4ed22dfd!8m2!3d42.6871652!4d-73.8587851!16s%2Fg%2F11c4nd97rc!19sChIJ0zHEZNt03okR_S3STt7wjoM?authuser=0&hl=en&rclk=1,Orangetheory Fitness,"1704 Western Ave, Albany, NY 12203, United States",1 518-992-4910,orangetheory.com,4.8,218,https://lh3.googleusercontent.com/p/AF1QipMG7GcynTAcs6gGyjc3utUaDMqBMZ-TzL9sI4Wk=w426-h240-k-no
Albany NY,https://www.google.com/maps/place/21BOOM/data=!4m7!3m6!1s0x89de0b24ff7eba7f:0xa9901d6073a31bd3!8m2!3d42.6848866!4d-73.8395884!16s%2Fg%2F11lfqmx330!19sChIJf7p-_yQL3okR0xujc2AdkKk?authuser=0&hl=en&rclk=1,21BOOM,"1475 Western Ave #33, Albany, NY 12203, United States",1 518-424-3724,21-boom.com,4.9,17,https://lh3.googleusercontent.com/p/AF1QipOmcFWK_BrF7YtTO3IsttvNynvOoinRzB2v4NeO=w408-h306-k-no
Albany NY,https://www.google.com/maps/place/Transformative+Holistic+Health+Coaching/data=!4m7!3m6!1s0xa0ad8d77d5537e69:0x5b7f3f841688456d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11vbgkcbb1!19sChIJaX5T1XeNraARbUWIFoQ_f1s?authuser=0&hl=en&rclk=1,Transformative Holistic Health Coaching, ,1 646-535-7445, , , ,https://lh3.googleusercontent.com/p/AF1QipNtWWrtD5sLIgmwT2-t-OatCOHBr0s-fytdcZE=w420-h240-k-no
Albany NY,https://www.google.com/maps/place/Warriors+On+Wheels/data=!4m7!3m6!1s0x89de0a1bbdd44b3d:0xc7fd40885e0b0890!8m2!3d42.6389368!4d-73.7552763!16s%2Fg%2F1v0llskh!19sChIJPUvUvRsK3okRkAgLXohA_cc?authuser=0&hl=en&rclk=1,Warriors On Wheels,"230 Green St Suite 3D, Albany, NY 12202, United States",1 518-427-1462,warriorsonwheels.org,5,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EeQUfGq9hr6QaGx6D8SlZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.82171&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/OpenSpace/data=!4m7!3m6!1s0x89de0b81fe152b87:0x1456bec9f0112efb!8m2!3d42.6624264!4d-73.7623647!16s%2Fg%2F11w3nqtg2p!19sChIJhysV_oEL3okR-y4R8Mm-VhQ?authuser=0&hl=en&rclk=1,OpenSpace,"68 Elm St (Basement and 1st floor, Albany, NY 12202, United States",1 518-816-5861, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YJSlOk51EDSn5MuyepUtjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.2137&pitch=0&thumbfov=100
Albany NY,"https://www.google.com/maps/place/The+Joy+Recovery+Project,+LLC/data=!4m7!3m6!1s0x89de0b9a70c88b59:0x355ac3eea1f330b1!8m2!3d42.6548362!4d-73.7933667!16s%2Fg%2F11tjpnsj8_!19sChIJWYvIcJoL3okRsTDzoe7DWjU?authuser=0&hl=en&rclk=1","The Joy Recovery Project, LLC","7 Parkwood St, Albany, NY 12208, United States", , , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5m15Q4ZKARnaUlNEGm3rWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.9353&pitch=0&thumbfov=100
Albany NY,https://www.google.com/maps/place/BreakThru+Boxing+and+Fitness/data=!4m7!3m6!1s0x89de0be74b2d0c9d:0x9aa8c551936e36a4!8m2!3d42.6922481!4d-73.8107573!16s%2Fg%2F11nm_wv1_n!19sChIJnQwtS-cL3okRpDZuk1HFqJo?authuser=0&hl=en&rclk=1,BreakThru Boxing and Fitness,"21A Railroad Ave, Albany, NY 12205, United States",1 518-491-6077,breakthruboxing.com,5,79,https://lh3.googleusercontent.com/p/AF1QipO3z8ETHuy52kL4Ni286uAZHe56LbDqognTxEWv=w426-h240-k-no
